"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,1,16,1529,"1529",0,1636,1645,-9,"UA",1116,"N73283","EWR","BOS",41,200,15,29,"2013-01-16T20:00:00Z"
2013,1,2,1754,"1639",75,1936,1816,80,"EV",4702,"N12567","EWR","GSO",83,445,16,39,"2013-01-02T21:00:00Z"
2013,10,8,607,"615",-8,738,750,-12,"MQ",3525,"N816MQ","LGA","RDU",72,431,6,15,"2013-10-08T10:00:00Z"
2013,8,19,1156,"1159",-3,1333,1344,-11,"MQ",3404,"N723MQ","LGA","RDU",70,431,11,59,"2013-08-19T15:00:00Z"
2013,10,28,1400,"1315",45,1538,1506,32,"US",802,"N192UW","EWR","CLT",76,529,13,15,"2013-10-28T17:00:00Z"
2013,1,10,823,"825",-2,1027,1026,1,"US",487,"N675AW","JFK","CLT",93,541,8,25,"2013-01-10T13:00:00Z"
2013,1,17,2142,"2125",17,2235,2224,11,"EV",4404,"N12540","EWR","PVD",28,160,21,25,"2013-01-18T02:00:00Z"
2013,7,16,1109,"1115",-6,1310,1254,16,"EV",5273,"N758EV","LGA","PIT",53,335,11,15,"2013-07-16T15:00:00Z"
2013,12,30,1631,"1630",1,2005,1952,13,"UA",375,"N832UA","EWR","SEA",359,2402,16,30,"2013-12-30T21:00:00Z"
2013,5,31,1515,"1459",16,1723,1727,-4,"EV",4377,"N13133","EWR","JAX",107,820,14,59,"2013-05-31T18:00:00Z"
2013,11,2,1612,"1613",-1,1912,1913,-1,"B6",283,"N594JB","JFK","MCO",150,944,16,13,"2013-11-02T20:00:00Z"
2013,4,5,2009,"2005",4,2307,2258,9,"UA",685,"N471UA","EWR","MCO",141,937,20,5,"2013-04-06T00:00:00Z"
2013,6,18,702,"705",-3,1024,1004,20,"UA",1496,"N13750","EWR","SNA",360,2434,7,5,"2013-06-18T11:00:00Z"
2013,2,28,1455,"1500",-5,1606,1619,-13,"US",2179,"N711UW","LGA","DCA",49,214,15,0,"2013-02-28T20:00:00Z"
2013,8,30,1606,"1615",-9,1821,1845,-24,"MQ",3357,"N531MQ","LGA","ATL",111,762,16,15,"2013-08-30T20:00:00Z"
2013,11,16,1336,"1320",16,1452,1453,-1,"FL",323,"N963AT","LGA","CAK",62,397,13,20,"2013-11-16T18:00:00Z"
2013,12,3,1918,"1910",8,2250,2257,-7,"DL",460,"N377DA","JFK","PHX",318,2153,19,10,"2013-12-04T00:00:00Z"
2013,4,30,630,"630",0,735,749,-14,"EV",4533,"N12922","EWR","BUF",49,282,6,30,"2013-04-30T10:00:00Z"
2013,5,31,1414,"1415",-1,1614,1633,-19,"DL",935,"N305DQ","EWR","ATL",98,746,14,15,"2013-05-31T18:00:00Z"
2013,1,24,620,"625",-5,857,916,-19,"B6",79,"N658JB","JFK","MCO",132,944,6,25,"2013-01-24T11:00:00Z"
2013,5,20,1928,"1829",59,2111,2039,32,"DL",2019,"N348NW","LGA","MSP",134,1020,18,29,"2013-05-20T22:00:00Z"
2013,2,15,704,"705",-1,859,853,6,"EV",4334,"N13956","EWR","CMH",84,463,7,5,"2013-02-15T12:00:00Z"
2013,4,30,1232,"1236",-4,1411,1431,-20,"EV",5791,"N14173","EWR","DTW",84,488,12,36,"2013-04-30T16:00:00Z"
2013,7,4,1305,"1259",6,1448,1457,-9,"US",1459,"N171US","LGA","CLT",82,544,12,59,"2013-07-04T16:00:00Z"
2013,10,2,922,"929",-7,1128,1132,-4,"EV",4380,"N24103","EWR","MSP",152,1008,9,29,"2013-10-02T13:00:00Z"
2013,5,24,1823,"1800",23,1948,1950,-2,"AA",353,"N538AA","LGA","ORD",103,733,18,0,"2013-05-24T22:00:00Z"
2013,5,17,822,"815",7,1033,1047,-14,"DL",914,"N372NW","LGA","DEN",218,1620,8,15,"2013-05-17T12:00:00Z"
2013,5,24,1315,"1315",0,1628,1616,12,"B6",1601,"N630JB","LGA","RSW",158,1080,13,15,"2013-05-24T17:00:00Z"
2013,11,2,1548,"1555",-7,1758,1805,-7,"MQ",3075,"N641MQ","JFK","CVG",100,589,15,55,"2013-11-02T19:00:00Z"
2013,6,7,853,"859",-6,1129,1138,-9,"DL",1747,"N332NW","LGA","ATL",111,762,8,59,"2013-06-07T12:00:00Z"
2013,11,17,1550,"1425",85,1823,1650,93,"MQ",3669,"N502MQ","LGA","ATL",124,762,14,25,"2013-11-17T19:00:00Z"
2013,9,30,1244,"1247",-3,1540,1535,5,"B6",553,"N623JB","JFK","PBI",139,1028,12,47,"2013-09-30T16:00:00Z"
2013,3,24,1546,"1529",17,1732,1733,-1,"EV",4667,"N12900","EWR","MSP",146,1008,15,29,"2013-03-24T19:00:00Z"
2013,5,23,913,"855",18,1200,1120,40,"MQ",4619,"N527MQ","LGA","ATL",108,762,8,55,"2013-05-23T12:00:00Z"
2013,3,1,1750,"1712",38,1914,1828,46,"EV",4701,"N14953","EWR","BTV",48,266,17,12,"2013-03-01T22:00:00Z"
2013,2,7,1606,"1600",6,1745,1736,9,"UA",364,"N846UA","EWR","ORD",120,719,16,0,"2013-02-07T21:00:00Z"
2013,10,4,2029,"2025",4,2354,26,-32,"UA",1071,"N26210","EWR","BQN",188,1585,20,25,"2013-10-05T00:00:00Z"
2013,11,5,1117,"1119",-2,1419,1432,-13,"UA",703,"N598UA","JFK","LAX",333,2475,11,19,"2013-11-05T16:00:00Z"
2013,6,25,1707,"1550",77,1954,1900,54,"UA",1151,"N79402","EWR","SEA",320,2402,15,50,"2013-06-25T19:00:00Z"
2013,7,15,2005,"2000",5,2138,2116,22,"US",2189,"N745VJ","LGA","DCA",40,214,20,0,"2013-07-16T00:00:00Z"
2013,12,7,859,"859",0,1129,1104,25,"MQ",3565,"N524MQ","LGA","CLT",94,544,8,59,"2013-12-07T13:00:00Z"
2013,9,4,1800,"1805",-5,1955,2033,-38,"UA",485,"N453UA","EWR","DEN",216,1605,18,5,"2013-09-04T22:00:00Z"
2013,2,9,1559,"1530",29,1741,1730,11,"MQ",4579,"N513MQ","LGA","CLT",78,544,15,30,"2013-02-09T20:00:00Z"
2013,5,4,1155,"1159",-4,1524,1458,26,"DL",1174,"N974DL","LGA","PBI",139,1035,11,59,"2013-05-04T15:00:00Z"
2013,11,4,1103,"1100",3,1227,1214,13,"US",2177,"N769US","LGA","DCA",40,214,11,0,"2013-11-04T16:00:00Z"
2013,10,29,1524,"1530",-6,1855,1845,10,"AA",85,"N343AA","JFK","SFO",351,2586,15,30,"2013-10-29T19:00:00Z"
2013,1,27,712,"710",2,934,1003,-29,"UA",746,"N559UA","EWR","MCO",127,937,7,10,"2013-01-27T12:00:00Z"
2013,10,14,1358,"1355",3,1626,1615,11,"WN",246,"N288WN","EWR","PHX",310,2133,13,55,"2013-10-14T17:00:00Z"
2013,11,6,1408,"1344",24,1535,1521,14,"EV",4559,"N17138","EWR","RDU",68,416,13,44,"2013-11-06T18:00:00Z"
2013,2,21,1516,"1516",0,1821,1829,-8,"UA",1600,"N19141","EWR","LAX",329,2454,15,16,"2013-02-21T20:00:00Z"
2013,6,20,1745,"1745",0,2039,2110,-31,"AA",1611,"N3CSAA","LGA","MIA",148,1096,17,45,"2013-06-20T21:00:00Z"
2013,4,18,1855,"1900",-5,2007,2015,-8,"US",2187,"N757UW","LGA","DCA",45,214,19,0,"2013-04-18T23:00:00Z"
2013,5,14,726,"729",-3,1007,1020,-13,"B6",361,"N599JB","LGA","PBI",130,1035,7,29,"2013-05-14T11:00:00Z"
2013,10,16,1554,"1555",-1,1725,1730,-5,"WN",134,"N958WN","LGA","BNA",118,764,15,55,"2013-10-16T19:00:00Z"
2013,10,6,1306,"1240",26,1438,1425,13,"WN",137,"N712SW","LGA","STL",131,888,12,40,"2013-10-06T16:00:00Z"
2013,3,3,1329,"1329",0,1514,1526,-12,"EV",4516,"N13994","EWR","MEM",132,946,13,29,"2013-03-03T18:00:00Z"
2013,6,13,1945,"1825",80,2151,2009,102,"EV",5207,"N750EV","LGA","BGR",52,378,18,25,"2013-06-13T22:00:00Z"
2013,11,14,1645,"1638",7,2016,2020,-4,"UA",1284,"N37427","EWR","SFO",362,2565,16,38,"2013-11-14T21:00:00Z"
2013,6,15,1508,"1515",-7,1747,1818,-31,"DL",2181,"N952DL","LGA","MCO",119,950,15,15,"2013-06-15T19:00:00Z"
2013,8,10,2111,"2110",1,9,19,-10,"DL",2065,"N396DA","JFK","FLL",142,1069,21,10,"2013-08-11T01:00:00Z"
2013,2,12,611,"615",-4,841,842,-1,"DL",575,"N355NB","EWR","ATL",126,746,6,15,"2013-02-12T11:00:00Z"
2013,2,21,1359,"1350",9,1607,1557,10,"EV",4687,"N26545","EWR","CVG",100,569,13,50,"2013-02-21T18:00:00Z"
2013,7,26,754,"755",-1,949,949,0,"B6",1273,"N296JB","JFK","CHS",95,636,7,55,"2013-07-26T11:00:00Z"
2013,8,26,1622,"1625",-3,1741,1808,-27,"DL",402,"N323NB","JFK","BOS",38,187,16,25,"2013-08-26T20:00:00Z"
2013,1,7,841,"845",-4,955,1006,-11,"EV",4409,"N16919","EWR","RIC",50,277,8,45,"2013-01-07T13:00:00Z"
2013,4,20,1035,"645",230,1230,841,229,"US",1032,"N162UW","EWR","CLT",98,529,6,45,"2013-04-20T10:00:00Z"
2013,9,28,1336,"1340",-4,1521,1540,-19,"EV",4687,"N11548","EWR","CVG",82,569,13,40,"2013-09-28T17:00:00Z"
2013,3,25,630,"630",0,1015,1040,-25,"AA",413,"N3GFAA","JFK","SJU",199,1598,6,30,"2013-03-25T10:00:00Z"
2013,12,25,1523,"1529",-6,1818,1825,-7,"B6",573,"N559JB","EWR","TPA",154,997,15,29,"2013-12-25T20:00:00Z"
2013,3,18,927,"930",-3,1045,1102,-17,"9E",3613,"N8836A","JFK","ROC",50,264,9,30,"2013-03-18T13:00:00Z"
2013,1,22,2038,"2000",38,2208,2139,29,"UA",695,"N412UA","LGA","ORD",120,733,20,0,"2013-01-23T01:00:00Z"
2013,3,17,1209,"1157",12,1505,1450,15,"B6",27,"N337JB","JFK","TPA",156,1005,11,57,"2013-03-17T15:00:00Z"
2013,8,28,1751,"1432",199,1922,1559,203,"EV",5713,"N820AS","LGA","IAD",64,229,14,32,"2013-08-28T18:00:00Z"
2013,7,12,609,"611",-2,857,915,-18,"UA",1183,"N14237","EWR","RSW",152,1068,6,11,"2013-07-12T10:00:00Z"
2013,9,9,834,"840",-6,1030,1020,10,"MQ",3531,"N836MQ","LGA","RDU",72,431,8,40,"2013-09-09T12:00:00Z"
2013,12,18,1527,"1520",7,1803,1808,-5,"UA",578,"N421UA","EWR","LAS",318,2227,15,20,"2013-12-18T20:00:00Z"
2013,8,19,1554,"1559",-5,1711,1730,-19,"B6",1734,"N373JB","JFK","BTV",45,266,15,59,"2013-08-19T19:00:00Z"
2013,3,31,2132,"2135",-3,44,50,-6,"AA",185,"N336AA","JFK","LAX",345,2475,21,35,"2013-04-01T01:00:00Z"
2013,1,9,1850,"1850",0,2047,2055,-8,"US",1491,"N540UW","LGA","CLT",89,544,18,50,"2013-01-09T23:00:00Z"
2013,4,3,916,"925",-9,1227,1235,-8,"AA",1097,"N553AA","LGA","DFW",212,1389,9,25,"2013-04-03T13:00:00Z"
2013,8,24,1212,"1219",-7,1352,1421,-29,"EV",4567,"N14171","EWR","MCI",139,1092,12,19,"2013-08-24T16:00:00Z"
2013,8,20,1050,"1100",-10,1143,1211,-28,"US",2144,"N947UW","LGA","BOS",34,184,11,0,"2013-08-20T15:00:00Z"
2013,6,23,1552,"1600",-8,1705,1718,-13,"US",2134,"N963UW","LGA","BOS",41,184,16,0,"2013-06-23T20:00:00Z"
2013,5,8,445,"500",-15,620,640,-20,"US",1431,"N537UW","EWR","CLT",78,529,5,0,"2013-05-08T09:00:00Z"
2013,11,10,805,"811",-6,1039,1106,-27,"B6",1783,"N531JB","JFK","MCO",136,944,8,11,"2013-11-10T13:00:00Z"
2013,12,10,2300,"2255",5,2350,2356,-6,"B6",718,"N537JB","JFK","BOS",33,187,22,55,"2013-12-11T03:00:00Z"
2013,10,20,1746,"1759",-13,2031,2052,-21,"B6",299,"N534JB","LGA","MCO",149,950,17,59,"2013-10-20T21:00:00Z"
2013,7,24,748,"745",3,906,905,1,"WN",3841,"N297WN","EWR","MDW",109,711,7,45,"2013-07-24T11:00:00Z"
2013,7,15,1756,"1800",-4,2011,2102,-51,"B6",359,"N537JB","JFK","BUR",293,2465,18,0,"2013-07-15T22:00:00Z"
2013,7,11,1205,"1210",-5,1459,1500,-1,"AA",743,"N526AA","LGA","DFW",190,1389,12,10,"2013-07-11T16:00:00Z"
2013,12,30,1154,"1145",9,1338,1315,23,"WN",172,"N961WN","LGA","MDW",123,725,11,45,"2013-12-30T16:00:00Z"
2013,8,2,2221,"2155",26,48,43,5,"B6",425,"N645JB","JFK","TPA",131,1005,21,55,"2013-08-03T01:00:00Z"
2013,5,11,1402,"1410",-8,1546,1605,-19,"MQ",4577,"N520MQ","LGA","CLT",83,544,14,10,"2013-05-11T18:00:00Z"
2013,1,12,1753,"1755",-2,2059,2115,-16,"UA",535,"N532UA","JFK","LAX",335,2475,17,55,"2013-01-12T22:00:00Z"
2013,11,7,952,"1000",-8,1049,1113,-24,"US",2142,"N955UW","LGA","BOS",37,184,10,0,"2013-11-07T15:00:00Z"
2013,1,26,1857,"1900",-3,2248,2301,-13,"DL",1465,"N711ZX","JFK","SFO",364,2586,19,0,"2013-01-27T00:00:00Z"
2013,7,27,702,"705",-3,938,955,-17,"UA",273,"N528UA","EWR","PDX",320,2434,7,5,"2013-07-27T11:00:00Z"
2013,4,5,907,"903",4,1148,1213,-25,"UA",105,"N37422","EWR","IAH",190,1400,9,3,"2013-04-05T13:00:00Z"
2013,6,1,1834,"1820",14,2053,2046,7,"9E",3542,"N908XJ","JFK","MSP",150,1029,18,20,"2013-06-01T22:00:00Z"
2013,7,30,622,"630",-8,830,912,-42,"UA",1454,"N13716","LGA","IAH",174,1416,6,30,"2013-07-30T10:00:00Z"
2013,7,15,1140,"1145",-5,1350,1358,-8,"DL",401,"N327NB","EWR","ATL",100,746,11,45,"2013-07-15T15:00:00Z"
2013,12,13,1228,"1205",23,1354,1350,4,"MQ",3404,"N530MQ","LGA","RDU",67,431,12,5,"2013-12-13T17:00:00Z"
2013,6,17,1457,"1210",167,1837,1510,207,"B6",143,"N613JB","JFK","RSW",150,1074,12,10,"2013-06-17T16:00:00Z"
2013,4,24,1644,"1553",51,1844,1724,80,"B6",12,"N239JB","JFK","SYR",44,209,15,53,"2013-04-24T19:00:00Z"
2013,2,16,859,"900",-1,1119,1135,-16,"DL",485,"N308DE","EWR","ATL",117,746,9,0,"2013-02-16T14:00:00Z"
2013,7,30,1941,"1932",9,2228,2228,0,"B6",225,"N507JB","JFK","TPA",136,1005,19,32,"2013-07-30T23:00:00Z"
2013,8,18,1916,"1915",1,2145,2230,-45,"AA",21,"N335AA","JFK","LAX",309,2475,19,15,"2013-08-18T23:00:00Z"
2013,3,12,1206,"1200",6,1325,1315,10,"MQ",4425,"N845MQ","JFK","DCA",58,213,12,0,"2013-03-12T16:00:00Z"
2013,10,3,820,"822",-2,1212,1215,-3,"B6",403,"N623JB","JFK","SJU",196,1598,8,22,"2013-10-03T12:00:00Z"
2013,8,6,1819,"1825",-6,2019,2032,-13,"DL",1715,"N320NB","LGA","MSY",154,1183,18,25,"2013-08-06T22:00:00Z"
2013,2,21,1016,"1020",-4,1353,1330,23,"AA",731,"N3BVAA","LGA","DFW",233,1389,10,20,"2013-02-21T15:00:00Z"
2013,4,3,1436,"1445",-9,1615,1625,-10,"AA",2223,"N480AA","LGA","STL",139,888,14,45,"2013-04-03T18:00:00Z"
2013,4,7,1737,"1738",-1,1913,1926,-13,"B6",1185,"N317JB","JFK","RDU",69,427,17,38,"2013-04-07T21:00:00Z"
2013,8,15,1334,"1325",9,1755,1801,-6,"UA",15,"N68061","EWR","HNL",594,4963,13,25,"2013-08-15T17:00:00Z"
2013,6,27,822,"801",21,1005,955,10,"EV",4691,"N14568","EWR","DAY",79,533,8,1,"2013-06-27T12:00:00Z"
2013,10,5,1257,"1300",-3,1506,1538,-32,"DL",781,"N968DL","LGA","ATL",105,762,13,0,"2013-10-05T17:00:00Z"
2013,6,1,1924,"1935",-11,2109,2119,-10,"9E",4127,"N8891A","JFK","IAD",46,228,19,35,"2013-06-01T23:00:00Z"
2013,8,6,1227,"1230",-3,1545,1558,-13,"DL",2098,"N919DL","LGA","MIA",138,1096,12,30,"2013-08-06T16:00:00Z"
2013,6,26,2333,"2030",183,35,2155,160,"WN",1271,"N440LV","EWR","MDW",102,711,20,30,"2013-06-27T00:00:00Z"
2013,2,5,1526,"1529",-3,1822,1837,-15,"UA",1624,"N76519","EWR","FLL",159,1065,15,29,"2013-02-05T20:00:00Z"
2013,10,4,801,"803",-2,904,916,-12,"EV",4866,"N11113","EWR","BTV",43,266,8,3,"2013-10-04T12:00:00Z"
2013,8,4,2246,"2245",1,10,1,9,"B6",234,"N355JB","JFK","BTV",53,266,22,45,"2013-08-05T02:00:00Z"
2013,6,21,1911,"1900",11,2202,2210,-8,"DL",2159,"N393DA","JFK","MCO",130,944,19,0,"2013-06-21T23:00:00Z"
2013,11,28,1048,"705",223,1551,1156,235,"B6",3,"N531JB","JFK","SJU",224,1598,7,5,"2013-11-28T12:00:00Z"
2013,7,4,628,"625",3,819,853,-34,"UA",1506,"N54711","EWR","LAS",271,2227,6,25,"2013-07-04T10:00:00Z"
2013,9,5,1754,"1800",-6,1900,1915,-15,"US",2191,"N756US","LGA","DCA",49,214,18,0,"2013-09-05T22:00:00Z"
2013,3,31,1830,"1840",-10,2003,2020,-17,"MQ",3730,"N526MQ","EWR","ORD",105,719,18,40,"2013-03-31T22:00:00Z"
2013,2,21,1239,"1245",-6,1339,1350,-11,"AA",1850,"N3JHAA","JFK","BOS",37,187,12,45,"2013-02-21T17:00:00Z"
2013,6,24,613,"610",3,937,924,13,"UA",303,"N560UA","JFK","SFO",341,2586,6,10,"2013-06-24T10:00:00Z"
2013,7,17,2020,"2030",-10,2146,2206,-20,"9E",3395,"N927XJ","JFK","DCA",38,213,20,30,"2013-07-18T00:00:00Z"
2013,5,24,618,"600",18,828,815,13,"FL",345,"N168AT","LGA","ATL",110,762,6,0,"2013-05-24T10:00:00Z"
2013,2,24,1857,"1857",0,2221,2217,4,"UA",1128,"N39297","LGA","IAH",227,1416,18,57,"2013-02-24T23:00:00Z"
2013,4,20,807,"810",-3,1111,1051,20,"DL",1429,"N655DL","JFK","LAS",328,2248,8,10,"2013-04-20T12:00:00Z"
2013,9,19,1815,"1810",5,2006,1955,11,"MQ",3526,"N519MQ","LGA","CMH",70,479,18,10,"2013-09-19T22:00:00Z"
2013,1,8,656,"700",-4,815,836,-21,"UA",80,"N33262","EWR","ORD",116,719,7,0,"2013-01-08T12:00:00Z"
2013,5,3,NA,"2159",NA,NA,2304,NA,"EV",4276,"N14959","EWR","BDL",NA,116,21,59,"2013-05-04T01:00:00Z"
2013,6,21,830,"825",5,1044,1104,-20,"DL",857,"N3763D","JFK","SAN",302,2446,8,25,"2013-06-21T12:00:00Z"
2013,7,14,839,"839",0,1058,1204,-66,"UA",1677,"N45440","EWR","SFO",306,2565,8,39,"2013-07-14T12:00:00Z"
2013,2,23,1428,"1435",-7,1802,1744,18,"B6",347,"N506JB","JFK","SRQ",180,1041,14,35,"2013-02-23T19:00:00Z"
2013,9,2,951,"1000",-9,1059,1134,-35,"UA",673,"N467UA","LGA","ORD",111,733,10,0,"2013-09-02T14:00:00Z"
2013,8,28,1025,"1029",-4,1247,1257,-10,"UA",1409,"N78285","EWR","LAS",285,2227,10,29,"2013-08-28T14:00:00Z"
2013,5,3,748,"755",-7,939,1004,-25,"9E",3879,"N8913A","EWR","CVG",84,569,7,55,"2013-05-03T11:00:00Z"
2013,6,19,2322,"1845",277,129,2120,249,"DL",245,"N3759","JFK","PHX",273,2153,18,45,"2013-06-19T22:00:00Z"
2013,9,18,1702,"1710",-8,1951,2000,-9,"UA",527,"N801UA","EWR","DFW",185,1372,17,10,"2013-09-18T21:00:00Z"
2013,11,24,1710,"1635",35,1859,1825,34,"AA",343,"N4XMAA","LGA","ORD",124,733,16,35,"2013-11-24T21:00:00Z"
2013,8,29,2308,"2130",98,148,14,94,"B6",1371,"N705JB","LGA","FLL",138,1076,21,30,"2013-08-30T01:00:00Z"
2013,3,14,810,"815",-5,1014,1015,-1,"US",675,"N651AW","EWR","CLT",91,529,8,15,"2013-03-14T12:00:00Z"
2013,4,8,1044,"1047",-3,1316,1347,-31,"UA",251,"N464UA","EWR","IAH",187,1400,10,47,"2013-04-08T14:00:00Z"
2013,4,21,1649,"1620",29,2007,1923,44,"B6",157,"N709JB","JFK","MCO",150,944,16,20,"2013-04-21T20:00:00Z"
2013,6,2,1723,"1726",-3,1948,2020,-32,"UA",1642,"N37263","EWR","LAS",293,2227,17,26,"2013-06-02T21:00:00Z"
2013,8,10,540,"545",-5,909,921,-12,"B6",939,"N523JB","JFK","BQN",191,1576,5,45,"2013-08-10T09:00:00Z"
2013,1,16,NA,"900",NA,NA,1116,NA,"DL",181,"N865DA","LGA","DTW",NA,502,9,0,"2013-01-16T14:00:00Z"
2013,11,22,1530,"1530",0,1841,1915,-34,"AA",85,"N343AA","JFK","SFO",352,2586,15,30,"2013-11-22T20:00:00Z"
2013,5,10,1218,"1221",-3,1505,1537,-32,"UA",1266,"N33289","EWR","SFO",326,2565,12,21,"2013-05-10T16:00:00Z"
2013,3,22,855,"900",-5,1117,1135,-18,"UA",1643,"N18119","EWR","DEN",231,1605,9,0,"2013-03-22T13:00:00Z"
2013,2,8,NA,"1830",NA,NA,2044,NA,"9E",3716,NA,"EWR","DTW",NA,488,18,30,"2013-02-08T23:00:00Z"
2013,6,4,1248,"1250",-2,1534,1540,-6,"AA",745,"N3DTAA","LGA","DFW",193,1389,12,50,"2013-06-04T16:00:00Z"
2013,4,2,1058,"1106",-8,1420,1431,-11,"UA",642,"N502UA","JFK","SFO",355,2586,11,6,"2013-04-02T15:00:00Z"
2013,7,22,752,"800",-8,853,904,-11,"US",2118,"N954UW","LGA","BOS",34,184,8,0,"2013-07-22T12:00:00Z"
2013,8,15,1825,"1825",0,2119,2126,-7,"DL",2370,"N3735D","LGA","PBI",143,1035,18,25,"2013-08-15T22:00:00Z"
2013,11,19,1008,"1015",-7,1128,1130,-2,"MQ",3611,"N513MQ","EWR","ORD",120,719,10,15,"2013-11-19T15:00:00Z"
2013,4,3,1821,"1800",21,2149,2118,31,"UA",1721,"N76504","EWR","LAX",337,2454,18,0,"2013-04-03T22:00:00Z"
2013,6,15,2145,"1900",165,121,2245,156,"DL",1465,"N705TW","JFK","SFO",369,2586,19,0,"2013-06-15T23:00:00Z"
2013,10,28,1715,"1720",-5,2011,2030,-19,"AA",291,"N3KFAA","JFK","AUS",211,1521,17,20,"2013-10-28T21:00:00Z"
2013,2,7,1255,"1300",-5,1400,1406,-6,"9E",3638,"N8775A","JFK","PHL",38,94,13,0,"2013-02-07T18:00:00Z"
2013,8,2,1655,"1659",-4,1800,1823,-23,"EV",4091,"N13124","EWR","IAD",44,212,16,59,"2013-08-02T20:00:00Z"
2013,3,26,1926,"1916",10,2207,2207,0,"UA",353,"N572UA","EWR","SEA",305,2402,19,16,"2013-03-26T23:00:00Z"
2013,6,17,NA,"2030",NA,NA,2245,NA,"9E",4033,NA,"LGA","TYS",NA,647,20,30,"2013-06-18T00:00:00Z"
2013,7,16,1930,"1855",35,2222,2216,6,"B6",669,"N563JB","JFK","SJC",315,2569,18,55,"2013-07-16T22:00:00Z"
2013,9,16,2108,"1754",194,2243,1955,168,"DL",1321,"N340NB","EWR","MSP",137,1008,17,54,"2013-09-16T21:00:00Z"
2013,11,5,719,"720",-1,1044,1039,5,"UA",497,"N566UA","EWR","SFO",344,2565,7,20,"2013-11-05T12:00:00Z"
2013,7,11,1318,"1314",4,1616,1620,-4,"B6",1639,"N510JB","LGA","RSW",149,1080,13,14,"2013-07-11T17:00:00Z"
2013,3,7,628,"629",-1,828,849,-21,"DL",575,"N359NB","EWR","ATL",103,746,6,29,"2013-03-07T11:00:00Z"
2013,3,13,2011,"2000",11,2216,2239,-23,"UA",1654,"N25705","EWR","PHX",279,2133,20,0,"2013-03-14T00:00:00Z"
2013,10,5,1154,"1159",-5,1249,1309,-20,"MQ",3386,"N857MQ","JFK","DCA",42,213,11,59,"2013-10-05T15:00:00Z"
2013,12,10,611,"611",0,1043,1055,-12,"B6",1403,"N589JB","JFK","SJU",195,1598,6,11,"2013-12-10T11:00:00Z"
2013,3,30,1903,"1855",8,2144,2203,-19,"DL",2391,"N911DE","JFK","TPA",139,1005,18,55,"2013-03-30T22:00:00Z"
2013,10,25,1857,"1859",-2,2226,2159,27,"UA",1128,"N17719","LGA","IAH",195,1416,18,59,"2013-10-25T22:00:00Z"
2013,8,13,1611,"1559",12,1908,1910,-2,"DL",706,"N397DA","JFK","AUS",212,1521,15,59,"2013-08-13T19:00:00Z"
2013,9,3,930,"933",-3,1227,1235,-8,"B6",271,"N644JB","LGA","FLL",148,1076,9,33,"2013-09-03T13:00:00Z"
2013,9,23,1051,"1059",-8,1300,1254,6,"MQ",3281,"N724MQ","LGA","CMH",80,479,10,59,"2013-09-23T14:00:00Z"
2013,4,18,1618,"1355",143,1839,1615,144,"WN",1638,"N731SA","EWR","PHX",292,2133,13,55,"2013-04-18T17:00:00Z"
2013,5,23,1946,"1710",156,2150,1915,155,"AA",1351,"N3HFAA","JFK","ORD",115,740,17,10,"2013-05-23T21:00:00Z"
2013,5,6,554,"600",-6,731,756,-25,"DL",731,"N361NB","LGA","DTW",75,502,6,0,"2013-05-06T10:00:00Z"
2013,5,31,1857,"1900",-3,2155,2251,-56,"DL",1465,"N709TW","JFK","SFO",332,2586,19,0,"2013-05-31T23:00:00Z"
2013,5,24,1409,"1245",84,1509,1353,76,"UA",587,"N826UA","EWR","BOS",39,200,12,45,"2013-05-24T16:00:00Z"
2013,5,24,808,"815",-7,1139,1122,17,"DL",269,"N940DL","JFK","MIA",157,1089,8,15,"2013-05-24T12:00:00Z"
2013,7,26,2032,"2040",-8,2237,2235,2,"MQ",3603,"N828MQ","LGA","DTW",78,502,20,40,"2013-07-27T00:00:00Z"
2013,11,1,1528,"1529",-1,1846,1847,-1,"UA",1246,"N87507","EWR","SFO",353,2565,15,29,"2013-11-01T19:00:00Z"
2013,12,2,1830,"1815",15,2116,2127,-11,"9E",2915,"N906XJ","JFK","DFW",199,1391,18,15,"2013-12-02T23:00:00Z"
2013,4,29,1711,"1655",16,2012,2030,-18,"VX",413,"N627VA","JFK","LAX",316,2475,16,55,"2013-04-29T20:00:00Z"
2013,3,6,1724,"1725",-1,2026,2100,-34,"DL",127,"N705TW","JFK","LAX",333,2475,17,25,"2013-03-06T22:00:00Z"
2013,5,21,556,"600",-4,932,942,-10,"B6",715,"N527JB","JFK","SJU",197,1598,6,0,"2013-05-21T10:00:00Z"
2013,2,22,1716,"1620",56,1926,1814,72,"EV",4092,"N13903","EWR","DAY",105,533,16,20,"2013-02-22T21:00:00Z"
2013,3,8,NA,"2000",NA,NA,2150,NA,"EV",5038,"N709EV","LGA","BHM",NA,866,20,0,"2013-03-09T01:00:00Z"
2013,12,15,1658,"1700",-2,1829,1842,-13,"UA",689,"N832UA","LGA","ORD",118,733,17,0,"2013-12-15T22:00:00Z"
2013,2,18,919,"925",-6,1206,1216,-10,"B6",883,"N760JB","JFK","MCO",135,944,9,25,"2013-02-18T14:00:00Z"
